,commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,devise,source,annee,mois,trimestre,jour_semaine,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
5787,CMD-Q2-02832,CLI0121,PRD0074,8,101.69,813.52,2024-04-14,annulée,Chèque,Auvergne-RA,EUR,Q2_2024,2024,4,2,Sunday,Montpellier,Nouvelle-Aquitaine,Particulier,2022-03-26,,,,500-2000€,printemps,True,813.52,750 days
5788,CMD-Q2-02833,CLI0237,PRD0059,3,117.97,353.90999999999997,2024-06-21,livrée,PayPal,Île-de-France,EUR,Q2_2024,2024,6,2,Friday,Paris,Occitanie,PME,2023-05-30,Produit_Aud_59,Audio,ElecPlus,100-500€,été,False,0.0,388 days
5789,CMD-Q2-02834,CLI0044,PRD0061,2,75.83,151.66,2024-05-21,livrée,CB,PACA,EUR,Q2_2024,2024,5,2,Tuesday,Nantes,PACA,Particulier,2020-07-12,Produit_Aud_61,Audio,DataStore,100-500€,printemps,False,0.0,1409 days
5790,CMD-Q2-02835,CLI0364,PRD0090,6,80.66,483.96,2024-06-07,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Friday,Bordeaux,Auvergne-RA,Particulier,2020-05-20,Produit_Acc_90,Accessoires,TechPro,>2000€,été,False,0.0,1479 days
5791,CMD-Q2-02836,CLI0085,PRD0126,1,82.76,82.76,2024-05-14,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,Tuesday,Montpellier,PACA,Particulier,2020-05-07,Produit_Rés_126,Réseau,MediaShop,500-2000€,printemps,False,0.0,1468 days
5792,CMD-Q2-02837,CLI0174,PRD0090,5,80.66,403.29999999999995,2024-06-28,livrée,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Friday,Lille,Île-de-France,Particulier,2021-08-07,Produit_Acc_90,Accessoires,TechPro,100-500€,été,False,0.0,1056 days
5793,CMD-Q2-02838,CLI0177,PRD0047,3,68.36,205.07999999999998,2024-06-06,en_cours,Virement,PACA,EUR,Q2_2024,2024,6,2,Thursday,Lille,Occitanie,PME,2023-01-04,Produit_Tél_47,Téléphonie,TechPro,500-2000€,été,False,0.0,519 days
5794,CMD-Q2-02839,CLI0175,PRD0098,9,37.93,341.37,2024-04-20,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,Saturday,Lille,PACA,Particulier,2023-11-05,Produit_Sto_98,Stockage,MediaShop,500-2000€,printemps,False,0.0,167 days
5795,CMD-Q2-02840,CLI0107,PRD0014,1,415.81,415.81,2024-05-11,livrée,Virement,Occitanie,EUR,Q2_2024,2024,5,2,Saturday,Lille,Nouvelle-Aquitaine,Startup,2020-09-22,Produit_Inf_14,Informatique,MediaShop,100-500€,printemps,False,0.0,1327 days
5796,CMD-Q2-02841,CLI0462,PRD0090,4,80.66,322.64,2024-04-06,annulée,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,Saturday,Nantes,Île-de-France,PME,2021-09-29,Produit_Acc_90,Accessoires,TechPro,100-500€,printemps,True,322.64,920 days
5797,CMD-Q2-02842,CLI0331,PRD0110,6,126.57,759.42,2024-06-11,livrée,Chèque,Occitanie,EUR,Q2_2024,2024,6,2,Tuesday,Nantes,PACA,PME,2023-06-11,Produit_Sto_110,Stockage,ElecPlus,<100€,été,False,0.0,366 days
5798,CMD-Q2-02843,CLI0218,PRD0105,7,408.15,2857.0499999999997,2024-04-19,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Friday,Nantes,Auvergne-RA,PME,2022-02-06,Produit_Sto_105,Stockage,TechPro,500-2000€,printemps,False,0.0,803 days
5799,CMD-Q2-02844,CLI0199,PRD0009,7,58.82,411.74,2024-05-23,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,5,2,Thursday,Toulouse,Auvergne-RA,Particulier,2021-01-15,Produit_Inf_9,Informatique,ElecPlus,100-500€,printemps,False,0.0,1224 days
5800,CMD-Q2-02845,CLI0459,PRD0019,4,62.97,251.88,2024-04-28,livrée,Virement,PACA,EUR,Q2_2024,2024,4,2,Sunday,Toulouse,Auvergne-RA,Particulier,2020-03-16,,,,>2000€,printemps,False,0.0,1504 days
5801,CMD-Q2-02846,CLI0392,PRD0043,3,100.34,301.02,2024-05-14,livrée,CB,PACA,EUR,Q2_2024,2024,5,2,Tuesday,Nantes,Nouvelle-Aquitaine,Particulier,2022-03-07,,,,500-2000€,printemps,False,0.0,799 days
5802,CMD-Q2-02847,CLI0318,PRD0054,6,124.37,746.22,2024-05-24,livrée,Virement,Auvergne-RA,EUR,Q2_2024,2024,5,2,Friday,Lyon,PACA,Particulier,2023-07-13,Produit_Tél_54,Téléphonie,TechPro,500-2000€,printemps,False,0.0,316 days
5803,CMD-Q2-02848,CLI0055,PRD0071,7,90.96,636.7199999999999,2024-06-14,livrée,CB,PACA,EUR,Q2_2024,2024,6,2,Friday,Nantes,PACA,Particulier,2021-07-07,Produit_Aud_71,Audio,MediaShop,500-2000€,été,False,0.0,1073 days
5804,CMD-Q2-02849,CLI0465,PRD0076,6,211.08,1266.48,2024-05-15,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,Wednesday,Lille,Île-de-France,Particulier,2020-01-19,,,,500-2000€,printemps,False,0.0,1578 days
5805,CMD-Q2-02850,CLI0270,PRD0029,4,149.76,599.04,2024-06-29,en_cours,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Saturday,Lyon,Île-de-France,Particulier,2020-04-07,Produit_Tél_29,Téléphonie,TechPro,500-2000€,été,False,0.0,1544 days
5806,CMD-Q2-02851,CLI0343,PRD0117,6,69.72,418.32,2024-06-22,en_cours,Virement,PACA,EUR,Q2_2024,2024,6,2,Saturday,Nantes,Auvergne-RA,Particulier,2023-12-11,Produit_Sto_117,Stockage,ElecPlus,>2000€,été,False,0.0,194 days
5807,CMD-Q2-02852,CLI0440,PRD0130,3,186.38,559.14,2024-06-04,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Tuesday,Paris,Occitanie,Particulier,2022-03-27,Produit_Rés_130,Réseau,DataStore,100-500€,été,False,0.0,800 days
5808,CMD-Q2-02853,CLI0026,PRD0114,8,61.01,488.08,2024-06-03,livrée,Chèque,Auvergne-RA,EUR,Q2_2024,2024,6,2,Monday,Toulouse,Occitanie,PME,2020-07-02,Produit_Sto_114,Stockage,MediaShop,500-2000€,été,False,0.0,1432 days
5809,CMD-Q2-02854,CLI0032,PRD0016,3,87.66,262.98,2024-06-18,livrée,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Tuesday,Nice,Occitanie,PME,2022-03-04,Produit_Inf_16,Informatique,ElecPlus,100-500€,été,False,0.0,837 days
5810,CMD-Q2-02855,CLI0012,PRD0022,6,235.27,1411.6200000000001,2024-06-03,annulée,Virement,Île-de-France,EUR,Q2_2024,2024,6,2,Monday,Nice,Nouvelle-Aquitaine,Particulier,2021-11-28,,,,500-2000€,été,True,1411.6200000000001,918 days
5811,CMD-Q2-02856,CLI0397,PRD0115,3,374.29,1122.8700000000001,2024-05-28,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,Tuesday,Strasbourg,PACA,PME,2023-03-24,Produit_Sto_115,Stockage,MediaShop,500-2000€,printemps,False,0.0,431 days
5812,CMD-Q2-02857,CLI0283,PRD0079,3,400.46,1201.3799999999999,2024-05-29,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,Wednesday,Lille,PACA,Particulier,2022-07-18,Produit_Acc_79,Accessoires,TechPro,500-2000€,printemps,False,0.0,681 days
5813,CMD-Q2-02858,CLI0284,PRD0077,4,151.78,607.12,2024-04-24,livrée,CB,PACA,EUR,Q2_2024,2024,4,2,Wednesday,Lille,Nouvelle-Aquitaine,Startup,2021-10-07,,,,100-500€,printemps,False,0.0,930 days
5814,CMD-Q2-02859,CLI0446,PRD0058,2,118.62,237.24,2024-06-09,livrée,CB,Île-de-France,EUR,Q2_2024,2024,6,2,Sunday,Lyon,Auvergne-RA,Particulier,2021-09-30,Produit_Aud_58,Audio,TechPro,500-2000€,été,False,0.0,983 days
5815,CMD-Q2-02860,CLI0449,PRD0078,9,217.49,1957.41,2024-04-20,en_cours,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Saturday,Nantes,Occitanie,Particulier,2021-07-21,Produit_Acc_78,Accessoires,DataStore,500-2000€,printemps,False,0.0,1004 days
5816,CMD-Q2-02861,CLI0102,PRD0150,9,81.48,733.32,2024-05-31,livrée,Virement,Occitanie,EUR,Q2_2024,2024,5,2,Friday,Montpellier,PACA,Particulier,2023-01-26,Produit_Rés_150,Réseau,MediaShop,100-500€,printemps,False,0.0,491 days
5817,CMD-Q2-02862,CLI0342,PRD0118,8,76.42,611.36,2024-04-12,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Friday,Marseille,PACA,Particulier,2021-09-11,,,,500-2000€,printemps,False,0.0,944 days
5818,CMD-Q2-02863,CLI0063,PRD0143,8,104.0,832.0,2024-04-20,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Saturday,Montpellier,Nouvelle-Aquitaine,Particulier,2022-09-30,Produit_Rés_143,Réseau,TechPro,<100€,printemps,False,0.0,568 days
5819,CMD-Q2-02864,CLI0278,PRD0037,1,48.24,48.24,2024-04-02,livrée,PayPal,Auvergne-RA,EUR,Q2_2024,2024,4,2,Tuesday,Montpellier,Auvergne-RA,PME,2021-04-12,Produit_Tél_37,Téléphonie,TechPro,500-2000€,printemps,False,0.0,1086 days
5820,CMD-Q2-02865,CLI0197,PRD0091,9,75.28,677.52,2024-06-22,annulée,PayPal,Île-de-France,EUR,Q2_2024,2024,6,2,Saturday,Bordeaux,Occitanie,Particulier,2020-03-13,,,,100-500€,été,True,677.52,1562 days
5821,CMD-Q2-02866,CLI0457,PRD0114,1,61.01,61.01,2024-06-04,annulée,CB,Occitanie,EUR,Q2_2024,2024,6,2,Tuesday,Toulouse,Nouvelle-Aquitaine,Particulier,2023-04-15,Produit_Sto_114,Stockage,MediaShop,500-2000€,été,True,61.01,416 days
5822,CMD-Q2-02867,CLI0011,PRD0039,7,29.83,208.81,2024-04-10,livrée,CB,Île-de-France,EUR,Q2_2024,2024,4,2,Wednesday,Paris,Occitanie,Particulier,2023-07-06,Produit_Tél_39,Téléphonie,DataStore,100-500€,printemps,False,0.0,279 days
5823,CMD-Q2-02868,CLI0059,PRD0006,7,79.23,554.61,2024-06-07,livrée,CB,PACA,EUR,Q2_2024,2024,6,2,Friday,Montpellier,Occitanie,Particulier,2023-03-26,Produit_Inf_6,Informatique,ElecPlus,500-2000€,été,False,0.0,439 days
5824,CMD-Q2-02869,CLI0293,PRD0151,4,221.15,884.6,2024-04-26,en_cours,CB,Occitanie,EUR,Q2_2024,2024,4,2,Friday,Lyon,Nouvelle-Aquitaine,PME,2021-12-02,Produit_Rés_151,Réseau,ElecPlus,500-2000€,printemps,False,0.0,876 days
5825,CMD-Q2-02870,CLI0174,PRD0105,9,408.15,3673.35,2024-06-28,livrée,PayPal,Île-de-France,EUR,Q2_2024,2024,6,2,Friday,Lille,Île-de-France,Particulier,2021-08-07,Produit_Sto_105,Stockage,TechPro,100-500€,été,False,0.0,1056 days
5826,CMD-Q2-02871,CLI0482,PRD0033,2,291.53,583.06,2024-06-04,en_cours,Chèque,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Tuesday,Bordeaux,Auvergne-RA,Particulier,2022-07-26,,,,<100€,été,False,0.0,679 days
5827,CMD-Q2-02872,CLI0409,PRD0089,7,93.09,651.63,2024-06-06,livrée,Chèque,Occitanie,EUR,Q2_2024,2024,6,2,Thursday,Toulouse,Nouvelle-Aquitaine,Particulier,2021-08-03,,,,100-500€,été,False,0.0,1038 days
5828,CMD-Q2-02873,CLI0108,PRD0002,9,135.96,1223.64,2024-04-15,annulée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,Monday,Paris,PACA,Particulier,2021-01-10,Produit_Inf_2,Informatique,MediaShop,500-2000€,printemps,True,1223.64,1191 days
5829,CMD-Q2-02874,CLI0417,PRD0092,2,159.37,318.74,2024-04-17,annulée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Wednesday,Lille,PACA,PME,2021-05-03,Produit_Acc_92,Accessoires,TechPro,500-2000€,printemps,True,318.74,1080 days
5830,CMD-Q2-02875,CLI0231,PRD0045,2,55.24,110.48,2024-05-24,livrée,CB,Île-de-France,EUR,Q2_2024,2024,5,2,Friday,Marseille,PACA,Particulier,2022-02-11,,,,100-500€,printemps,False,0.0,833 days
5831,CMD-Q2-02876,CLI0259,PRD0032,2,109.17,218.34,2024-05-25,livrée,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,Saturday,Nice,Nouvelle-Aquitaine,Grand Compte,2023-08-11,,,,500-2000€,printemps,False,0.0,288 days
5832,CMD-Q2-02877,CLI0369,PRD0101,8,52.8,422.4,2024-05-10,livrée,PayPal,PACA,EUR,Q2_2024,2024,5,2,Friday,Marseille,Nouvelle-Aquitaine,Grand Compte,2022-11-02,,,,100-500€,printemps,False,0.0,555 days
5833,CMD-Q2-02878,CLI0448,PRD0077,7,151.78,1062.46,2024-04-25,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Thursday,Nantes,PACA,Particulier,2023-10-24,,,,100-500€,printemps,False,0.0,184 days
5834,CMD-Q2-02879,CLI0004,PRD0098,8,37.93,303.44,2024-04-25,livrée,Chèque,Île-de-France,EUR,Q2_2024,2024,4,2,Thursday,Nantes,PACA,Particulier,2023-10-20,Produit_Sto_98,Stockage,MediaShop,100-500€,printemps,False,0.0,188 days
5835,CMD-Q2-02880,CLI0382,PRD0046,3,69.9,209.70000000000002,2024-06-17,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Monday,Lille,Occitanie,Particulier,2022-09-06,Produit_Tél_46,Téléphonie,ElecPlus,<100€,été,False,0.0,650 days
5836,CMD-Q2-02881,CLI0436,PRD0152,9,499.98,4499.82,2024-05-09,annulée,PayPal,Auvergne-RA,EUR,Q2_2024,2024,5,2,Thursday,Bordeaux,PACA,Particulier,2023-12-08,Produit_Rés_152,Réseau,ElecPlus,100-500€,printemps,True,4499.82,153 days
5837,CMD-Q2-02882,CLI9915,PRD0028,8,59.7,477.6,2024-05-30,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,Thursday,,,,,,,,100-500€,printemps,False,0.0,
5838,CMD-Q2-02883,CLI0459,PRD0147,4,56.16,224.64,2024-06-10,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Monday,Toulouse,Auvergne-RA,Particulier,2020-03-16,Produit_Rés_147,Réseau,ElecPlus,100-500€,été,False,0.0,1547 days
5839,CMD-Q2-02884,CLI0035,PRD0061,5,75.83,379.15,2024-04-09,annulée,Virement,Auvergne-RA,EUR,Q2_2024,2024,4,2,Tuesday,Nice,PACA,PME,2022-10-27,Produit_Aud_61,Audio,DataStore,100-500€,printemps,True,379.15,530 days
5840,CMD-Q2-02885,CLI0296,PRD0009,1,58.82,58.82,2024-04-28,annulée,PayPal,Auvergne-RA,EUR,Q2_2024,2024,4,2,Sunday,Strasbourg,Île-de-France,PME,2023-10-30,Produit_Inf_9,Informatique,ElecPlus,100-500€,printemps,True,58.82,181 days
5841,CMD-Q2-02886,CLI0424,PRD0018,5,121.33,606.65,2024-05-31,livrée,CB,PACA,EUR,Q2_2024,2024,5,2,Friday,Toulouse,Île-de-France,PME,2023-09-21,,,,500-2000€,printemps,False,0.0,253 days
5842,CMD-Q2-02888,CLI0144,PRD0049,2,65.78,131.56,2024-04-07,en_cours,Chèque,Occitanie,EUR,Q2_2024,2024,4,2,Sunday,Nice,Auvergne-RA,Particulier,2022-09-20,Produit_Tél_49,Téléphonie,TechPro,>2000€,printemps,False,0.0,565 days
5843,CMD-Q2-02889,CLI0371,PRD0068,9,12.48,112.32000000000001,2024-04-26,livrée,CB,Occitanie,EUR,Q2_2024,2024,4,2,Friday,Strasbourg,Occitanie,Grand Compte,2022-02-14,Produit_Aud_68,Audio,TechPro,100-500€,printemps,False,0.0,802 days
5844,CMD-Q2-02890,CLI0085,PRD0096,8,33.23,265.84,2024-06-03,en_cours,Virement,Occitanie,EUR,Q2_2024,2024,6,2,Monday,Montpellier,PACA,Particulier,2020-05-07,Produit_Acc_96,Accessoires,ElecPlus,100-500€,été,False,0.0,1488 days
5845,CMD-Q2-02891,CLI0247,PRD0136,2,54.7,109.4,2024-06-21,en_cours,CB,Occitanie,EUR,Q2_2024,2024,6,2,Friday,Strasbourg,PACA,Startup,2020-05-11,Produit_Rés_136,Réseau,MediaShop,100-500€,été,False,0.0,1502 days
5846,CMD-Q2-02892,CLI0100,PRD0072,1,121.78,121.78,2024-05-29,en_cours,CB,Occitanie,EUR,Q2_2024,2024,5,2,Wednesday,Nantes,Auvergne-RA,PME,2020-11-30,,,,500-2000€,printemps,False,0.0,1276 days
5847,CMD-Q2-02893,CLI0295,PRD0145,1,54.52,54.52,2024-06-12,retournée,CB,PACA,EUR,Q2_2024,2024,6,2,Wednesday,Nantes,Île-de-France,PME,2022-08-04,,,,500-2000€,été,False,0.0,678 days
5848,CMD-Q2-02894,CLI0458,PRD0046,5,69.9,349.5,2024-04-01,livrée,PayPal,Occitanie,EUR,Q2_2024,2024,4,2,Monday,Lille,PACA,Particulier,2022-11-28,Produit_Tél_46,Téléphonie,ElecPlus,500-2000€,printemps,False,0.0,490 days
5849,CMD-Q2-02895,CLI0183,PRD0041,4,48.15,192.6,2024-06-13,livrée,Chèque,PACA,EUR,Q2_2024,2024,6,2,Thursday,Bordeaux,PACA,PME,2020-11-19,Produit_Tél_41,Téléphonie,TechPro,500-2000€,été,False,0.0,1302 days
5850,CMD-Q2-02896,CLI0279,PRD0109,4,18.3,73.2,2024-05-11,en_cours,PayPal,Auvergne-RA,EUR,Q2_2024,2024,5,2,Saturday,Strasbourg,PACA,PME,2020-10-09,,,,100-500€,printemps,False,0.0,1310 days
5851,CMD-Q2-02897,CLI0066,PRD0030,1,43.58,43.58,2024-05-30,en_cours,CB,Île-de-France,EUR,Q2_2024,2024,5,2,Thursday,Nantes,Île-de-France,PME,2021-07-20,Produit_Tél_30,Téléphonie,MediaShop,500-2000€,printemps,False,0.0,1045 days
5852,CMD-Q2-02898,CLI0068,PRD0031,7,152.91,1070.37,2024-06-29,retournée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Saturday,Nantes,Auvergne-RA,Particulier,2021-04-19,,,,100-500€,été,False,0.0,1167 days
5853,CMD-Q2-02899,CLI0080,PRD0143,7,104.0,728.0,2024-05-29,livrée,Chèque,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,Wednesday,Bordeaux,Occitanie,PME,2022-06-28,Produit_Rés_143,Réseau,TechPro,100-500€,printemps,False,0.0,701 days
5854,CMD-Q2-02900,CLI0030,PRD0099,1,182.41,182.41,2024-04-01,livrée,CB,Île-de-France,EUR,Q2_2024,2024,4,2,Monday,Nice,PACA,Grand Compte,2022-10-25,Produit_Sto_99,Stockage,DataStore,500-2000€,printemps,False,0.0,524 days
5855,CMD-Q2-02901,CLI0303,PRD0026,9,334.76,3012.84,2024-04-16,en_cours,CB,PACA,EUR,Q2_2024,2024,4,2,Tuesday,Lille,PACA,Particulier,2021-08-27,,,,500-2000€,printemps,False,0.0,963 days
5856,CMD-Q2-02902,CLI0328,PRD0077,4,151.78,607.12,2024-06-28,livrée,PayPal,Occitanie,EUR,Q2_2024,2024,6,2,Friday,Paris,Île-de-France,Particulier,2020-11-20,,,,500-2000€,été,False,0.0,1316 days
5857,CMD-Q2-02903,CLI0348,PRD0084,5,410.52,2052.6,2024-06-07,livrée,CB,Occitanie,EUR,Q2_2024,2024,6,2,Friday,Nantes,Occitanie,Grand Compte,2022-06-24,Produit_Acc_84,Accessoires,DataStore,500-2000€,été,False,0.0,714 days
5858,CMD-Q2-02904,CLI0393,PRD0080,2,131.51,263.02,2024-06-04,en_cours,Virement,Occitanie,EUR,Q2_2024,2024,6,2,Tuesday,Paris,PACA,PME,2022-04-27,,,,100-500€,été,False,0.0,769 days
5859,CMD-Q2-02905,CLI0023,PRD0137,3,54.72,164.16,2024-06-14,retournée,CB,PACA,EUR,Q2_2024,2024,6,2,Friday,Toulouse,Occitanie,Particulier,2020-03-15,Produit_Rés_137,Réseau,TechPro,500-2000€,été,False,0.0,1552 days
5860,CMD-Q2-02906,CLI0117,PRD0026,7,334.76,2343.3199999999997,2024-06-19,livrée,CB,Île-de-France,EUR,Q2_2024,2024,6,2,Wednesday,Nice,Île-de-France,PME,2023-07-08,,,,500-2000€,été,False,0.0,347 days
5861,CMD-Q2-02907,CLI0093,PRD0103,7,57.7,403.90000000000003,2024-06-22,livrée,PayPal,PACA,EUR,Q2_2024,2024,6,2,Saturday,Nantes,Occitanie,Particulier,2022-01-20,Produit_Sto_103,Stockage,DataStore,500-2000€,été,False,0.0,884 days
5862,CMD-Q2-02908,CLI0329,PRD0143,1,104.0,104.0,2024-05-04,livrée,PayPal,PACA,EUR,Q2_2024,2024,5,2,Saturday,Bordeaux,Nouvelle-Aquitaine,Particulier,2022-11-20,Produit_Rés_143,Réseau,TechPro,500-2000€,printemps,False,0.0,531 days
5863,CMD-Q2-02909,CLI0285,PRD0099,8,182.41,1459.28,2024-06-09,en_cours,Chèque,Île-de-France,EUR,Q2_2024,2024,6,2,Sunday,Lille,PACA,Startup,2023-10-19,Produit_Sto_99,Stockage,DataStore,<100€,été,False,0.0,234 days
5864,CMD-Q2-02910,CLI0213,PRD0107,1,101.48,101.48,2024-04-02,en_cours,CB,Île-de-France,EUR,Q2_2024,2024,4,2,Tuesday,Toulouse,Auvergne-RA,Grand Compte,2022-09-20,Produit_Sto_107,Stockage,ElecPlus,500-2000€,printemps,False,0.0,560 days
5865,CMD-Q2-02911,CLI0429,PRD0071,6,90.96,545.76,2024-04-01,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,Monday,Toulouse,Île-de-France,Particulier,2022-12-28,Produit_Aud_71,Audio,MediaShop,<100€,printemps,False,0.0,460 days
5866,CMD-Q2-02912,CLI0295,PRD0013,9,59.14,532.26,2024-04-20,en_cours,Chèque,Auvergne-RA,EUR,Q2_2024,2024,4,2,Saturday,Nantes,Île-de-France,PME,2022-08-04,Produit_Inf_13,Informatique,ElecPlus,100-500€,printemps,False,0.0,625 days
5867,CMD-Q2-02913,CLI0031,PRD0085,8,181.81,1454.48,2024-04-01,annulée,CB,Occitanie,EUR,Q2_2024,2024,4,2,Monday,Nantes,Occitanie,Particulier,2021-10-06,Produit_Acc_85,Accessoires,DataStore,500-2000€,printemps,True,1454.48,908 days
5868,CMD-Q2-02914,CLI0487,PRD0046,7,69.9,489.30000000000007,2024-04-19,en_cours,CB,Occitanie,EUR,Q2_2024,2024,4,2,Friday,Nice,Occitanie,Particulier,2021-01-22,Produit_Tél_46,Téléphonie,ElecPlus,500-2000€,printemps,False,0.0,1183 days
5869,CMD-Q2-02915,CLI0141,PRD0009,3,58.82,176.46,2024-06-15,livrée,Chèque,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Saturday,Marseille,Île-de-France,PME,2022-06-07,Produit_Inf_9,Informatique,ElecPlus,>2000€,été,False,0.0,739 days
5870,CMD-Q2-02916,CLI0461,PRD0039,6,29.83,178.98,2024-04-09,livrée,Virement,Île-de-France,EUR,Q2_2024,2024,4,2,Tuesday,Strasbourg,Occitanie,PME,2021-08-19,Produit_Tél_39,Téléphonie,DataStore,500-2000€,printemps,False,0.0,964 days
5871,CMD-Q2-02917,CLI0090,PRD0111,2,237.06,474.12,2024-04-10,annulée,PayPal,Occitanie,EUR,Q2_2024,2024,4,2,Wednesday,Toulouse,Auvergne-RA,Startup,2022-07-10,Produit_Sto_111,Stockage,ElecPlus,500-2000€,printemps,True,474.12,640 days
5872,CMD-Q2-02918,CLI0481,PRD0029,5,149.76,748.8,2024-05-19,livrée,Virement,PACA,EUR,Q2_2024,2024,5,2,Sunday,Lille,Nouvelle-Aquitaine,PME,2021-02-04,Produit_Tél_29,Téléphonie,TechPro,500-2000€,printemps,False,0.0,1200 days
5873,CMD-Q2-02919,CLI0426,PRD0068,5,12.48,62.400000000000006,2024-05-18,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,Saturday,Strasbourg,Auvergne-RA,Particulier,2022-06-01,Produit_Aud_68,Audio,TechPro,100-500€,printemps,False,0.0,717 days
5874,CMD-Q2-02920,CLI0234,PRD0002,8,135.96,1087.68,2024-04-03,annulée,PayPal,Auvergne-RA,EUR,Q2_2024,2024,4,2,Wednesday,Toulouse,Nouvelle-Aquitaine,PME,2022-02-08,Produit_Inf_2,Informatique,MediaShop,100-500€,printemps,True,1087.68,785 days
5875,CMD-Q2-02921,CLI0208,PRD0012,2,295.77,591.54,2024-04-09,livrée,Virement,Auvergne-RA,EUR,Q2_2024,2024,4,2,Tuesday,Bordeaux,Auvergne-RA,Particulier,2021-07-14,Produit_Inf_12,Informatique,TechPro,100-500€,printemps,False,0.0,1000 days
5876,CMD-Q2-02922,CLI0041,PRD0115,9,374.29,3368.61,2024-04-24,livrée,PayPal,Île-de-France,EUR,Q2_2024,2024,4,2,Wednesday,Lille,Île-de-France,Grand Compte,2020-10-03,Produit_Sto_115,Stockage,MediaShop,100-500€,printemps,False,0.0,1299 days
5877,CMD-Q2-02923,CLI0008,PRD0018,5,121.33,606.65,2024-04-27,livrée,CB,PACA,EUR,Q2_2024,2024,4,2,Saturday,Lille,Nouvelle-Aquitaine,PME,2022-04-03,,,,500-2000€,printemps,False,0.0,755 days
5878,CMD-Q2-02924,CLI0288,PRD0070,4,28.37,113.48,2024-05-14,retournée,CB,Auvergne-RA,EUR,Q2_2024,2024,5,2,Tuesday,Nantes,Île-de-France,Particulier,2022-05-11,Produit_Aud_70,Audio,ElecPlus,100-500€,printemps,False,0.0,734 days
5879,CMD-Q2-02925,CLI0123,PRD0043,8,100.34,802.72,2024-04-05,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Friday,Nice,Île-de-France,Grand Compte,2021-06-18,,,,100-500€,printemps,False,0.0,1022 days
5880,CMD-Q2-02926,CLI0071,PRD0113,6,82.62,495.72,2024-06-14,livrée,Chèque,PACA,EUR,Q2_2024,2024,6,2,Friday,Nantes,Nouvelle-Aquitaine,Particulier,2023-10-15,Produit_Sto_113,Stockage,ElecPlus,>2000€,été,False,0.0,243 days
5881,CMD-Q2-02927,CLI0123,PRD0143,1,104.0,104.0,2024-06-16,livrée,Virement,Occitanie,EUR,Q2_2024,2024,6,2,Sunday,Nice,Île-de-France,Grand Compte,2021-06-18,Produit_Rés_143,Réseau,TechPro,100-500€,été,False,0.0,1094 days
5882,CMD-Q2-02928,CLI0003,PRD0121,2,34.92,69.84,2024-05-23,inconnu,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,Thursday,Nantes,Occitanie,PME,2023-11-17,Produit_Sto_121,Stockage,TechPro,100-500€,printemps,False,0.0,188 days
5883,CMD-Q2-02929,CLI0245,PRD0030,9,43.58,392.21999999999997,2024-06-28,livrée,PayPal,Île-de-France,EUR,Q2_2024,2024,6,2,Friday,Bordeaux,Nouvelle-Aquitaine,Grand Compte,2021-08-24,Produit_Tél_30,Téléphonie,MediaShop,100-500€,été,False,0.0,1039 days
